order_id,customer_id,restaurant_id,order_timestamp,order_status,subtotal,discount_amount,delivery_fee,tax_amount,total_amount,payment_method,delivery_address,estimated_delivery_time,actual_delivery_time,cancellation_reason,delivery_address_norm
968,86,21,2026-02-27T21:50:40,delivered,245.84,0.0,39.92,12.29,298.05,card,Lake Janet,2026-02-27T22:34:40,2026-02-27T22:43:40,,lake janet
969,48,14,2025-05-14T21:05:01,delivered,144.88,0.0,36.29,7.24,188.41,card,Antoniostad,2025-05-14T21:40:01,2025-05-14T21:23:01,,antoniostad
970,46,16,2025-06-07T12:48:20,delivered,286.83,0.0,35.11,14.34,336.28,cash,Coffeyside,2025-06-07T13:19:20,2025-06-07T13:21:20,,coffeyside
971,79,18,2026-05-09T12:39:05,delivered,819.3,0.0,36.12,40.97,896.39,card,Theresaberg,2026-05-09T13:06:05,2026-05-09T13:22:05,,theresaberg
972,38,15,2026-04-19T12:52:29,delivered,209.44,0.0,45.15,10.47,265.06,upi,Lake Eric,2026-04-19T13:29:29,2026-04-19T13:29:29,,lake eric
973,96,30,2025-05-31T12:56:26,delivered,309.45,0.0,47.18,15.47,372.1,upi,East Williamport,2025-05-31T13:46:26,2025-05-31T13:49:26,,east williamport
974,80,30,2025-04-19T13:19:09,delivered,653.77,0.0,42.37,32.69,728.83,card,Ferrellmouth,2025-04-19T14:09:09,2025-04-19T14:21:09,,ferrellmouth
975,28,27,2025-12-07T14:36:50,delivered,142.78,0.0,54.75,7.14,204.67,cash,West Nicolebury,2025-12-07T15:24:50,2025-12-07T15:31:50,,west nicolebury
976,84,28,2025-06-13T13:14:19,delivered,617.04,0.0,40.57,30.85,688.46,upi,Lake Brett,2025-06-13T13:51:19,2025-06-13T13:57:19,,lake brett
977,86,3,2026-05-15T12:02:11,delivered,139.36,0.0,36.53,6.97,182.86,card,Lake Janet,2026-05-15T12:22:11,2026-05-15T12:29:11,,lake janet
978,18,14,2026-04-03T18:06:45,delivered,449.2,0.0,38.52,22.46,510.18,card,Bradleychester,2026-04-03T18:41:45,2026-04-03T19:01:45,,bradleychester
979,3,30,2025-10-26T21:58:59,delivered,967.4,0.0,47.35,48.37,1063.12,cash,Veronicaside,2025-10-26T22:48:59,2025-10-26T22:46:59,,veronicaside
980,93,43,2024-09-25T18:45:39,delivered,388.19,0.0,48.93,19.41,456.53,upi,South Jonathantown,2024-09-25T19:19:39,2024-09-25T19:22:39,,south jonathantown
981,16,22,2026-03-10T21:45:07,delivered,152.73,0.0,24.57,7.64,184.94,cash,Johnsonmouth,2026-03-10T22:28:07,2026-03-10T22:30:07,,johnsonmouth
982,33,37,2026-05-05T13:49:39,delivered,392.62,0.0,39.9,19.63,452.15,card,Torreston,2026-05-05T14:33:39,2026-05-05T14:27:39,,torreston
983,56,50,2025-01-30T12:55:06,delivered,1027.5,0.0,48.52,51.38,1127.4,upi,Tuckermouth,2025-01-30T13:38:06,2025-01-30T13:44:06,,tuckermouth
984,77,4,2025-07-22T14:37:02,delivered,622.15,0.0,38.58,31.11,691.84,upi,Jamesside,2025-07-22T15:28:02,2025-07-22T15:27:02,,jamesside
985,8,23,2024-09-12T20:47:56,delivered,1894.04,0.0,34.09,94.7,2022.83,upi,Lewisberg,2024-09-12T21:32:56,2024-09-12T21:16:56,,lewisberg
986,42,18,2024-09-06T12:47:44,delivered,1001.34,0.0,39.95,50.07,1091.36,card,Goodville,2024-09-06T13:14:44,2024-09-06T13:15:44,,goodville
987,78,5,2025-08-18T13:48:51,delivered,926.84,0.0,23.69,46.34,996.87,cash,Montgomerytown,2025-08-18T14:08:51,2025-08-18T14:03:51,,montgomerytown
988,51,45,2025-06-18T12:54:07,delivered,334.3,0.0,55.64,16.71,406.65,upi,Simmonsville,2025-06-18T13:14:07,2025-06-18T13:09:07,,simmonsville
989,78,31,2026-05-18T11:21:23,delivered,213.31,0.0,42.83,10.67,266.81,cash,Montgomerytown,2026-05-18T11:55:23,,,montgomerytown
990,56,36,2025-05-10T11:29:09,delivered,1191.85,0.0,47.51,59.59,1298.95,cash,Tuckermouth,2025-05-10T12:22:09,2025-05-10T12:32:09,,tuckermouth
991,4,3,2025-03-02T19:01:49,delivered,2511.24,0.0,28.45,125.56,2665.25,card,Hurstfurt,2025-03-02T19:21:49,2025-03-02T19:19:49,,hurstfurt
992,28,21,2025-06-26T18:27:16,delivered,749.45,0.0,47.87,37.47,834.79,card,West Nicolebury,2025-06-26T19:11:16,2025-06-26T19:10:16,,west nicolebury
993,43,8,2025-06-11T18:46:32,delivered,677.4,60.62,47.87,33.87,698.52,cash,East Steven,2025-06-11T19:39:32,2025-06-11T19:15:32,,east steven
994,33,25,2025-04-28T12:12:36,delivered,181.41,0.0,39.1,9.07,229.58,upi,Torreston,2025-04-28T12:46:36,2025-04-28T12:47:36,,torreston
995,4,17,2026-03-17T18:27:54,delivered,1111.25,0.0,35.5,55.56,1202.31,card,Hurstfurt,2026-03-17T19:07:54,2026-03-17T19:02:54,,hurstfurt
996,45,16,2025-08-12T11:41:56,delivered,355.65,0.0,41.23,17.78,414.66,card,New Michaelberg,2025-08-12T12:12:56,2025-08-12T11:57:56,,new michaelberg
997,44,38,2025-01-11T19:00:13,pending,308.76,0.0,43.05,15.44,367.25,card,Baileyport,2025-01-11T19:21:13,2025-01-11T19:36:13,,baileyport
998,6,43,2026-06-14T11:28:29,delivered,264.39,0.0,53.71,13.22,331.32,card,West Natashaport,2026-06-14T12:02:29,2026-06-14T12:06:29,,west natashaport
999,57,34,2025-08-06T20:36:14,delivered,1504.02,0.0,43.14,75.2,1622.36,card,North Tylerchester,2025-08-06T21:20:14,2025-08-06T21:39:14,,north tylerchester
1000,29,32,2026-05-07T13:44:38,delivered,203.98,0.0,41.49,10.2,255.67,card,Freemanbury,2026-05-07T14:26:38,2026-05-07T14:27:38,,freemanbury
